〜てからというもの	~한 이래로 (죽)	動詞て形 + からというもの	time
〜てこそ	~해야 비로소	動詞て形 + こそ	emphasis
〜ではあるまいか	~이 아닐까 (추량·의문)	普通形 + ではあるまいか	conjecture
〜てはいられない	~하고 있을 수 없다	動詞て形 + はいられない	manner
〜てまで	~하면서까지	動詞て形 + まで	degree
〜てやまない	간절히 ~하다 / ~해 마지않다	動詞て形 + やまない	degree
〜とあって	~이라서/~때문에	普通形 + とあって / 名詞 + とあって	reason
〜とあっては	~인 이상은 / ~라면	名詞 / 普通形 + とあっては	condition
〜とあれば	~라면 (특별한 사정이라면)	名詞 / 動詞普通形 + とあれば	condition
〜といい〜といい	~며 ~며 (모두)	名詞 + といい + 名詞 + といい	listing
〜というのに	~인데도, ~임에도 불구하고	普通形 + というのに	contrast
〜といえども	~라 할지라도	名詞 / 普通形 + といえども	contrast
〜といったところだ	고작 ~정도다 / 기껏해야 ~이다	名詞 / 動詞辞書形 + といったところだ	degree
〜といったような	~이라든지 하는 (예시 열거)	名詞 / 普通形 + といったような	listing
〜といったらない	더없이 ~하다	い形 / 名詞 + といったらない	degree
〜といわず〜といわず	~라 할 것 없이 ~라 할 것 없이 (모두)	名詞 + といわず + 名詞 + といわず	listing
〜ときたら	~로 말할 것 같으면 (불만)	名詞 + ときたら	contrast
〜ところを	~한데(도) / ~중에	動詞・い形 / 名詞の + ところを	contrast
〜とされている	~로 여겨진다 / ~로 되어 있다	普通形 / 名詞である + とされている	formal
〜としても	~라 하더라도, ~이라고 해도	普通形 + としても / 名詞 + だとしても	condition
〜とて	~라고 해도 / ~조차	名詞 / 普通形 + とて	contrast
〜とは	~라니 (놀람·어이없음)	普通形 / 名詞 + とは	emphasis
〜とはいうものの	~라고는 하지만	普通形 / 名詞 + とはいうものの	contrast
〜とはいえ	~라고는 해도	名詞 / 普通形 + とはいえ	contrast
〜とばかりに	~라는 듯이	普通形 / 名詞 + とばかりに	manner
〜とみえて	~인 듯 (보아하니)	普通形 / 名詞 + とみえて	conjecture
〜とみられる	~로 여겨진다 / ~로 보인다	普通形 + とみられる	conjecture
〜ともあろう	~씩이나 되는 (사람이)	名詞 + ともあろう + 名詞	contrast
〜ともすると	자칫하면	副詞的に + ともすると / ともすれば	conjecture
〜ともなく	무심코 ~ / 딱히 ~하는 것도 아니게	動詞辞書形 + ともなく / ともなしに	manner
〜ともなると	~정도가 되면	名詞 + ともなると / 動詞辞書形 + ともなると	condition
〜とも思われる	~라고도 여겨진다 (복합 추량)	普通形 + とも思われる	conjecture
〜と同時に	~와 동시에 / ~하자마자 / ~이기도 하다	動詞辞書形 / 名詞 + と同時に	time
〜と思いきや	~인 줄 알았더니 (의외)	普通形 + と思いきや	conjecture
〜と相まって	~와 어우러져 / ~와 맞물려	名詞 + と相まって	manner
〜ないこともない	~하지 않는 것도 아니다	動詞ない形 + こともない	conjecture
〜ないとも限らない	~이 아니라고도 할 수 없다 (가능성 시사)	動詞ない形 + ないとも限らない	conjecture
〜ないまでも	~까지는 아니더라도	動詞ない形 + までも	degree
〜ながらに	~한 채로 / ~그대로	名詞 / 動詞ます形 + ながらに	manner
〜ながらの	~그대로의 / ~인 채로의	名詞 / 動詞ます形 + ながらの	manner
〜ながらも	~하면서도	動詞ます形 / い形 / な形 / 名詞 + ながらも	contrast
〜なくしては	~없이는 (불가능)	名詞 + なくしては	condition
〜なしに(は)	~없이(는)	名詞 + なしに(は) / 動詞辞書形 + ことなしに(は)	condition
〜ならいざ知らず	~라면 몰라도	名詞 / 普通形 + ならいざ知らず	contrast
〜ならでは	~만의/~이 아니면	名詞 + ならでは(の)	emphasis
〜なり	~하자마자	動詞辞書形 + なり	time
〜なりに	~나름대로	名詞 / 普通形 + なりに	manner
〜にあたって	~에 임하여 / ~를 앞두고	名詞 / 動詞辞書形 + にあたって	formal
〜にあたり	~할 때, ~즈음하여	動詞辞書形 / 名詞 + にあたり（にあたって）	time
〜にあって	~에 있어서 / ~라는 상황에서	名詞 + にあって	formal
〜にかかっている	~에 달려 있다	名詞 / 疑問詞を含む節 + にかかっている	condition
〜にかかわらず	~에 관계없이	名詞 + にかかわらず / にかかわりなく	condition
〜にかこつけて	~를 핑계로	名詞 + にかこつけて	reason
〜にかたくない	~하기 어렵지 않다 (충분히 ~할 수 있다)	名詞 / 動詞辞書形 + にかたくない	ability
〜にかまけて	~에 매달려 / ~에 정신이 팔려	名詞 + にかまけて	reason
〜にして	~에 이르러 / ~만에	名詞 + にして	time
〜にしては	~치고는 (의외)	名詞 / 動詞辞書形 + にしては	contrast
〜にしてみれば	~의 입장에서 보면	名詞 + にしてみれば / 名詞 + にしてみたら	manner
〜にして初めて	~이 되어서야 비로소	名詞 + にして初めて	time
〜にたえない	~를 견딜 수 없다 / 차마 ~할 수 없다	動詞辞書形 / 名詞 + にたえない	degree
〜にたえる	~할 만하다 / ~를 견디다	動詞辞書形 / 名詞 + にたえる	degree
〜には及ばない	~할 필요는 없다 / ~에는 못 미친다	動詞辞書形 / 名詞 + には及ばない	degree
〜には当たらない	~할 것까지는 없다	動詞辞書形 + には当たらない	degree
〜にひきかえ	~와는 반대로	名詞 + にひきかえ	contrast
〜にほかならない	~에 다름 아니다	名詞 + にほかならない / 普通形 + からにほかならない	emphasis
〜にもほどがある	~에도 정도가 있다	名詞 / 普通形 + にもほどがある	degree
〜にもまして	~보다 더욱, 그 이상으로	名詞 + にもまして	contrast
〜に値する	~할 만하다 / ~할 가치가 있다	動詞辞書形 / 名詞 + に値する	degree
〜に先立って	~에 앞서	名詞 + に先立って / に先立ち	time
〜に則って	~에 준하여 / ~에 따라	名詞 + に則って	manner
〜に即して	~에 입각하여 / ~에 맞추어	名詞 + に即して / に即した	manner
〜に存じます	~라고 생각합니다 (최고 겸양)	普通形 + と存じます / 名詞 + に存じます	formal
〜に比例して	~에 비례하여	名詞 + に比例して / に比例した	degree
〜に至って	~에 이르러서야	動詞辞書形 / 名詞 + に至って	time
〜に至っては	~에 이르러서는 / ~로 말하자면	名詞 + に至っては	contrast
〜に至るまで	~에 이르기까지	名詞 + に至るまで	degree
〜に至るや	~에 이르자마자	名詞 / 動詞辞書形 + に至るや	time
〜に起因して	~에 기인하여	名詞 + に起因して / に起因する	reason
〜に越したことはない	~하는 것이 제일 좋다	動詞辞書形 / い形 / 名詞 + に越したことはない	degree
〜に足る	~할 만하다	動詞辞書形 / 名詞 + に足る	degree
〜に際して	~에 즈음하여 / ~할 때에	名詞 / 動詞辞書形 + に際して	formal
〜のなんの	~라느니 뭐라느니	動詞・い形容詞 + のなんの(と)	listing
〜のみか	~뿐만 아니라 (문어)	普通形 / 名詞 + のみか	listing
〜のみならず	~뿐만 아니라	名詞 / 普通形 + のみならず	listing
〜のもとで	~하에서 / ~의 아래에서	名詞 + のもとで / のもとに	condition
〜の極み	~의 극치	名詞 + の極み	degree
〜の至り	~의 극치 (~하기 그지없음)	名詞 + の至り	degree
〜はいざ知らず	~는 몰라도 / ~는 별개로	名詞 + はいざ知らず	contrast
〜はおろか	~는커녕	名詞 + はおろか	emphasis
〜ばかりか	~뿐만 아니라 (더욱이)	普通形 / 名詞 + ばかりか	listing
〜ばこそ	~하기 때문에(야말로)	動詞ば形 / い形ければ / 名詞であれば + こそ	reason
〜はさておき	~는 차치하고	名詞 + はさておき	contrast
〜はどうあれ	~이 어찌됐든, ~이 어떻든	名詞 + はどうあれ	contrast
〜はともかく	~는 차치하고 / ~는 어쨌든	名詞 + はともかく(として)	contrast
〜はもとより	~은 물론이고	名詞 + はもとより	listing
〜ふしがある	~한 데가 있다 (낌새·의심)	普通形 + ふしがある	conjecture
〜べからず	~해서는 안 된다(금지)	動詞辞書形 + べからず	obligation
〜べく	~하기 위해	動詞辞書形 + べく	formal
〜べくして	필연적으로 ~하다	動詞辞書形 + べくして + 同じ動詞のた形	conjecture
〜べくもない	~할 도리도 없다	動詞辞書形 + べくもない	ability
〜まい	~하지 않겠다 / ~지 않을 것이다	動詞辞書形 + まい	conjecture
〜まじき	~해서는 안 될(자격)	動詞辞書形 + まじき + 名詞	obligation
〜までもない	~할 것까지도 없다	動詞辞書形 + までもない	degree
〜まみれ	~투성이	名詞 + まみれ	manner
〜もかまわず	~도 아랑곳하지 않고	名詞 + もかまわず / 動詞辞書形 + のもかまわず	manner
〜もさることながら	~도 그렇지만 (더욱)	名詞 + もさることながら	contrast
〜もそこそこに	~도 대충 하고 (서둘러)	名詞 + もそこそこに	manner
〜もなく	~도 없이	名詞 + もなく	manner
〜ものか	결코 ~하지 않겠다 (반어)	動詞辞書形 + ものか	emphasis
〜ものがある	~한 데가 있다 / ~한 면이 있다	普通形 + ものがある	degree
〜ものとする	~하기로 한다 (규정)	動詞辞書形 + ものとする	formal
〜ものと思われる	~라고 생각된다 / ~인 것으로 보인다	普通形 + ものと思われる	conjecture
〜ものを	~할 것을 (그랬다면 좋았을 텐데)	普通形 + ものを	contrast
〜もひとえに	오로지 ~덕분에, ~은 전적으로 ~의 덕	これも / それも + ひとえに + 名詞 + のおかげ / によるもの	reason
〜やら〜やら	~이니 ~이니 (불확실 열거)	名詞 / 普通形 + やら〜やら	listing
〜や否や	~하자마자	動詞辞書形 + や否や	time
〜ゆえに	~때문에/~이므로	名詞 + (が)ゆえに / 普通形 + がゆえに / な形容詞 + である + がゆえに	reason
〜ゆえの	~때문에 생기는 / ~에서 비롯된 (격식 수식)	名詞 / 普通形 + ゆえの + 名詞	reason
〜ようがない	~할 방법이 없다 / ~할 도리가 없다	動詞ます形 + ようがない	ability
〜ようでは	~해서는 (안 된다)	動詞辞書形 / ている + ようでは	condition
〜ようにも〜ない	~하려 해도 ~할 수 없다	動詞意向形 + にも + 同動詞の可能形ない	ability
〜ようものなら	~하기라도 하면 (큰일)	動詞意向形 + ものなら	condition
〜をいいことに	~를 구실 삼아 / ~를 기회로 (나쁘게)	名詞 / 普通形の + をいいことに	reason
〜をおいて	~외에는 (없다)	名詞 + をおいて 〜ない	emphasis
〜をおして	~를 무릅쓰고	名詞 + をおして	contrast
〜をはじめとして	~을 비롯하여	名詞 + をはじめとして / をはじめ	listing
〜をもって	~을/를 가지고/~로써	名詞 + をもって	manner
〜をもってしても	~로도 / ~를 가지고도	名詞 + をもってしても	contrast
〜をものともせず	~을 아랑곳하지 않고	名詞 + をものともせず(に)	emphasis
〜をよそに	~을 무시하고	名詞 + をよそに	contrast
〜を余儀なくされる	~하지 않을 수 없게 되다	名詞 + を余儀なくされる / 名詞 + を余儀なくさせる	obligation
〜を受けて	~을 받아, ~을 계기로	名詞 + を受けて	reason
〜を境に	~를 경계 / 계기로	名詞 + を境に(して)	time
〜を挙げて	온 ~이 나서서, 총력을 기울여	名詞（集団） + を挙げて	manner
〜を機に	~를 계기로	名詞 + を機に	time
〜を皮切りに	~를 시작으로	名詞 + を皮切りに	time
〜を禁じ得ない	~를 금할 수 없다	名詞 + を禁じ得ない	degree
〜を経て	~을 거쳐	名詞 + を経て / を経た	time
〜を踏まえて	~을 토대로 / ~을 감안하여	名詞 + を踏まえて / を踏まえた上で	reason
〜を限りに	~를 끝으로	名詞 + を限りに	time
〜んがために	~하기 위해서	動詞ない形(ないを取る) + んがために / する → せんがために	reason
〜んばかりに	~할 듯이 / ~할 만큼	動詞ない形(語幹) + んばかりに	degree
〜以上は	~한 이상은	動詞た形 + 以上(は) / 動詞辞書形 + 以上(は) / 名詞 + である以上(は)	condition
〜以外の何ものでもない	~외에 아무것도 아니다	名詞 + 以外の何ものでもない	emphasis
〜否が応でも	좋든 싫든	否が応でも + 文	manner
〜始末だ	(결국) ~하는 지경이다	動詞辞書形 + 始末だ	change
〜得る	~할 수 있다 / ~할 가능성이 있다	動詞ます形 + 得る(うる/える)	ability
〜極まりない	더없이 ~하다	な形容詞語幹 + 極まりない / 極まる	degree
〜申し上げる	~드리다 (최고 경어)	動詞ます形 → 申し上げる	formal
〜限りだ	~하기 그지없다	い形容詞 / な形容詞な + 限りだ	degree
