引き合わせる	ひきあわせる	소개하다, 대조하다	동사
引き寄せる	ひきよせる	끌어당기다, 가까이 끌다	동사
引き払う	ひきはらう	철수하다, 완전히 떠나다	동사
引き摺る	ひきずる	끌다, 질질 끌다	동사
引き留める	ひきとめる	붙잡아 두다, 만류하다	동사
引き継ぎ	ひきつぎ	인수인계, 업무 승계	복합어
引き継ぐ	ひきつぐ	인수인계하다, 이어받다	동사
引き起こす	ひきおこす	일으키다, 야기하다	동사
引力	いんりょく	인력(중력)	명사
引用	いんよう	인용	명사
引用する	いんようする	인용하다	동사
弘法にも筆の誤り	こうぼうにもふでのあやまり	원숭이도 나무에서 떨어진다(달리 표현), 달인도 실수한다	표현
弱まる	よわまる	약해지다 (자동사)	동사
弱み	よわみ	약점	명사
弱める	よわめる	약하게 하다, 약화하다 (타동사)	동사
弱肉強食	じゃくにくきょうしょく	약육강식	표현
張力	ちょうりょく	장력, 표면장력	명사
強いて	しいて	굳이, 억지로	부사
強いる	しいる	강요하다	동사
強まる	つよまる	강해지다 (자동사)	동사
強み	つよみ	강점	명사
強める	つよめる	강하게 하다, 강화하다 (타동사)	동사
強制	きょうせい	강제(拘束·束縛의 유의어)	명사
強固な	きょうこ	강고하다, 확고하다	な형용사
強引	ごういん	억지스럽다, 강압적이다	な형용사
強情	ごうじょう	강정, 고집불통	명사
弾圧	だんあつ	탄압	명사
形勢	けいせい	형세	명사
形式	けいしき	형식	명사
形跡	けいせき	형적, 흔적	명사
形骸	けいがい	형해, 껍데기	명사
形骸化	けいがいか	형해화, 유명무실	명사
彫刻	ちょうこく	조각	명사
往々にして	おうおうにして	왕왕, 종종	부사
征服	せいふく	정복	명사
待てば海路の日和あり	まてばかいろのひよりあり	기다리면 좋은 때가 온다	표현
待遇	たいぐう	대우	명사
後ろめたい	うしろめたい	양심에 걸리다, 미안하다	い형용사
後悔	こうかい	후회	명사
後悔する	こうかいする	후회하다	동사
後手に回る	ごてにまわる	뒤처지다, 수동적 처지가 되다	표현
徐々に	じょじょに	서서히, 점차	부사
徒労	とろう	헛수고, 도로	名詞
従順な	じゅうじゅん	순종하다, 유순하다	な형용사
得意満面	とくいまんめん	득의만면, 뜻대로 되어 만족한 표정이 가득함	표현
復旧	ふっきゅう	복구	명사
循環	じゅんかん	순환	명사
循環器	じゅんかんき	순환기	명사
微妙	びみょう	미묘함	形容動詞
微妙な	びみょう	미묘하다, 애매하다	な형용사
微量	びりょう	미량	명사
徳	とく	덕(德)	명사
徴収する	ちょうしゅうする	징수하다	동사
心労	しんろう	심로, 마음의 고생	명사
心地よい	ここちよい	기분 좋다, 쾌적하다	형용사(い)
心強い	こころづよい	든든하다	형용사(い)
心当たり	こころあたり	짚이는 데	명사
心得る	こころえる	잘 알다, 터득하다	동사
心構え	こころがまえ	마음가짐	명사
心機	しんき	심기, 마음의 기분·태세	명사
心血	しんけつ	심혈	명사
心許ない	こころもとない	미덥지 않다, 불안하다	형용사(い)
必至	ひっし	필지, 불가피함	名詞
忌々しい	いまいましい	괘씸함, 짜증스러움	形容詞
忌まわしい	いまわしい	불길하다, 꺼림칙하다	い형용사
忌憚	きたん	기탄(꺼림, 「忌憚なく」의 형태로 사용)	명사
忌避	きひ	기피	명사
忌避する	きひする	기피하다, 회피하다	동사
忍びない	しのびない	차마 ~하지 못하다	い형용사
忖度	そんたく	헤아림, (상위자의 의향을) 추측하여 행동함	명사・する동사
忖度する	そんたくする	헤아리다, 타인의 뜻을 추측하다	동사
志	こころざし	뜻, 포부	명사
快い	こころよい	기분 좋다, 쾌적하다	い형용사
快刀乱麻	かいとうらんま	쾌도난마, 복잡한 문제를 시원하게 해결함	표현
快活	かいかつ	쾌활하다	な형용사
念を押す	ねんをおす	다짐을 받다, 거듭 확인하다	표현
念頭	ねんとう	염두	명사
忸怩	じくじ	부끄러움, 내심 부끄럽게 여김	형용동사(忸怩たる)
思いやり	おもいやり	배려, 공감	명사
思い上がる	おもいあがる	자만하다, 우쭐거리다	동사
思い切る	おもいきる	단념하다, 결단을 내리다	동사
思い知らせる	おもいしらせる	뼈저리게 깨닫게 하다, 따끔하게 가르치다	동사
思い知る	おもいしる	뼈저리게 깨닫다	동사
思い巡らす	おもいめぐらす	이리저리 생각하다, 곰곰이 생각하다	동사
思い違い	おもいちがい	착각, 오해	名詞
思惑	おもわく	속셈, 의도	명사
思想	しそう	사상	명사
怠い	だるい	나른하다, 피곤하다	い형용사
怠る	おこたる	게을리하다, 태만하다	동사
怠慢な	たいまんな	태만하다, 나태하다	な형용사
急がば回れ	いそがばまわれ	서두르면 돌아가라, 급할수록 돌아가라	표현
急変する	きゅうへんする	급변하다	동사
急性	きゅうせい	급성	명사
急落する	きゅうらくする	급락하다	동사
急転直下	きゅうてんちょっか	급전직하, 상황이 급격히 바뀌어 결론으로 치달음	표현
急進	きゅうしん	급진	명사
急騰する	きゅうとうする	급등하다	동사
性分	しょうぶん	천성, 타고난 성격	명사
性質	せいしつ	성질	명사
怪しい	あやしい	수상하다, 의심스럽다	い형용사
恍惚	こうこつ	황홀, 넋을 잃음	명사
恐怖	きょうふ	공포	명사
恐縮する	きょうしゅくする	황송하다, 몸 둘 바를 모르다	동사
恒久	こうきゅう	항구, 영속	명사
恣意	しい	자의, 제멋대로	명사
恣意的	しいてき	자의적	형용동사
恨み	うらみ	원한, 원망	명사
恨めしい	うらめしい	원망스럽다, 야속하다	い형용사
恩恵	おんけい	은혜, 혜택	명사
息をのむ	いきをのむ	숨을 삼키다, 긴장하거나 놀라다	표현
悔恨	かいこん	회한, 깊은 후회	명사
悟り	さとり	깨달음, 득도	명사
