スタートアップ	スタートアップ	스타트업, 신생 기업	명사
ステークホルダー	ステークホルダー	이해관계자	명사
ストライキ	すとらいき	파업	명사
すなわち	すなわち	즉, 다시 말하면	접속사
セーフティネット	セーフティネット	안전망, 사회 보호망	명사
せわしない	せわしない	분주하다, 바쁘다, 여유가 없다	い형용사
そぐわない	そぐわない	어울리지 않다, 맞지 않다	부사
そのうえ	そのうえ	게다가, 그 위에	접속사
そもそも	そもそも	애초에, 본래	부사
ソリューション	ソリューション	솔루션, 해결책	명사
それどころか	それどころか	그뿐만 아니라, 오히려	접속사
それゆえ	それゆえ	그렇기 때문에, 그래서	접속사
たくましい	たくましい	억세다, 씩씩하다, 강인하다	い형용사
タスクフォース	タスクフォース	태스크포스, 특별 팀	명사
ただし	ただし	단, 다만	접속사
ただちに	ただちに	즉시, 곧바로	부사
たどたどしい	たどたどしい	더듬거림, 어설픔	形容詞
たやすく	たやすく	쉽게, 간단히	부사
だらしない	だらしない	단정하지 못하다, 칠칠맞다	い형용사
ちらほら	ちらほら	드문드문, 군데군데	부사
ついに	ついに	마침내, 결국	부사
つくづく	つくづく	곰곰이, 절실히 (깊이 느끼거나 생각하는 모양)	부사
つとめて	つとめて	가급적, 되도록	부사
てきぱき	てきぱき	척척, 일사불란하게 (빠르고 능률적으로 일하는 모양)	부사
デジタルデバイド	デジタルデバイド	디지털 격차	명사
てっきり	てっきり	틀림없이, 당연히 (기대했는데)	부사
デファクト	デファクト	사실상의 (표준), 데팩토	명사
デマ	でま	유언비어, 데마	명사
デュアルユース	デュアルユース	이중 용도 (군민 양용)	명사
てんで	てんで	전혀, 완전히 (부정 강조)	부사
とある	とある	어떤, 어느 (막연한 지칭)	연체사
とかく	とかく	이러저러, 자칫	부사
とげとげしい	とげとげしい	가시 돋힘, 날카로움	形容詞
とっさに	とっさに	순간적으로, 갑자기	부사
とはいえ	とはいえ	그렇다고는 해도, 그래도	접속사
トランスペアレンシー	トランスペアレンシー	투명성	명사
とりもなおさず	とりもなおさず	다름 아닌, 바로	부사
とりわけ	とりわけ	특히, 그 중에서도	부사
トレードオフ	トレードオフ	트레이드오프, 상충 관계	명사
なおかつ	なおかつ	게다가, 더군다나	접속사
なおさら	なおさら	더욱더, 한층 더	부사
なかんずく	なかんずく	그 중에서도, 특히	부사
なにしろ	なにしろ	아무튼, 어쨌든	부사
なまじ	なまじ	어줍잖게, 중도에서	부사
ならびに	ならびに	및, 그리고 (병렬·문어)	접속사
なんとも	なんとも	뭐라 말할 수 없이, 어쩔 수 없다	부사
にこりともしない	にこりともしない	미소 하나 짓지 않다, 무표정하다	부사
にもかかわらず	にもかかわらず	~에도 불구하고	접속사
ニュアンス	ニュアンス	뉘앙스, 미묘한 차이	명사
にわかに	にわかに	갑자기, 갑작스럽게	부사
ネゴシエーション	ネゴシエーション	협상, 교섭	명사
ノウハウ	ノウハウ	노하우, 전문 지식	명사
のきなみ	のきなみ	일제히, 모조리	부사
のみならず	のみならず	~뿐만 아니라	접속사
バイアス	バイアス	편향, 선입견	명사
はたして	はたして	과연, 정말로	부사
バッファ	バッファ	완충, 여유 시간, 버퍼	명사
パラダイム	パラダイム	패러다임, 사고 틀	명사
ひいては	ひいては	나아가서, 더 나아가	부사
ひしひし	ひしひし	뼈저리게, 절절히 (감정이 몸에 스며드는 모양)	부사
ひそかに	ひそかに	몰래, 은밀하게	부사
ひたすら	ひたすら	오로지, 열심히	부사
ひたむきに	ひたむきに	오로지, 열심히, 한결같이	부사
ひとえに	ひとえに	오로지, 전적으로 (~덕분·~때문)	접속사
ひときわ	ひときわ	유달리, 특별히	부사
ひとまず	ひとまず	우선, 일단	부사
ひとり	ひとり	혼자서만, 오로지 (~のみならず와 세트로)	부사
ひるがえって	ひるがえって	반면에, 돌이켜 보면	접속사
ふいに	ふいに	느닷없이, 불쑥	부사
フェイクニュース	ふぇいくにゅーす	가짜 뉴스	명사
プライバシー	ぷらいばしー	프라이버시	명사
プラットフォーム	プラットフォーム	플랫폼, 기반 환경	명사
ふらふら	ふらふら	비틀비틀, 휘청휘청 (몸이 흔들리거나 정처 없이 헤매는 모양)	부사
フレームワーク	フレームワーク	프레임워크, 틀, 기반 구조	명사
へとへと	へとへと	녹초가 되다, 지쳐 쓰러지다	부사
ベンチマーク	ベンチマーク	벤치마크, 기준 지표	명사
ぼそぼそ	ぼそぼそ	작게 중얼중얼, 퍼석퍼석하게	부사
ポテンシャル	ポテンシャル	잠재력, 가능성	명사
ボトルネック	ボトルネック	병목, 병목 현상	명사
ほのかに	ほのかに	은은하게, 희미하게	부사
ぼろぼろ	ぼろぼろ	너덜너덜, 줄줄 (낡아서 삭거나 눈물이 흐르는 모양)	부사
ぼんやり	ぼんやり	멍하니, 흐릿하게 (의식이 희미하거나 윤곽이 불분명한 모양)	부사
マイルストーン	マイルストーン	마일스톤, 중간 목표	명사
まことに	まことに	정말로, 참으로, 진심으로	부사
まさしく	まさしく	틀림없이, 바로, 정말로	부사
まさに	まさに	바로, 정확히, 딱	부사
まざまざ	まざまざ	뚜렷이, 생생하게 (눈앞에 보듯이 선명한 모양)	부사
まして	まして	하물며, 더구나	부사
マニフェスト	マニフェスト	공약, 선언문	명사
ままならない	ままならない	뜻대로 되지 않다, 마음대로 안 되다	부사
まれに	まれに	드물게, 간혹	부사
まんまと	まんまと	교묘하게, 완전히 (속다)	부사
むさ苦しい	むさくるしい	지저분함, 꼬질꼬질함	形容詞
むやみに	むやみに	함부로, 무턱대고	부사
むろん	むろん	물론, 두말할 것도 없이	접속사
めっきり	めっきり	부쩍, 확연히	부사
もしくは	もしくは	또는, 혹은	접속사
もたもた	もたもた	꾸물꾸물, 느릿느릿 (행동이 굼뜬 모양)	부사
モチベーション	モチベーション	동기 부여, 의욕	명사
もっぱら	もっぱら	오로지, 전적으로	부사
もどかしい	もどかしい	안타깝다, 답답하다	형용사(い)
もとから	もとから	처음부터, 원래부터	부사
もとより	もとより	본래, 처음부터; 물론	부사
もはや	もはや	이미, 이제 더 이상	부사
やがて	やがて	곧, 머지않아	부사
やたらに	やたらに	무턱대고, 마구잡이로	부사
やむを得ず	やむをえず	어쩔 수 없이, 부득이	부사
ゆえに	ゆえに	그러므로, 따라서 (문어)	접속사
よしんば	よしんば	설령, 비록	부사
よって	よって	따라서, 이에 의하여	접속사
よもや	よもや	설마, 아무리 해도	부사
リスクマネジメント	リスクマネジメント	리스크 관리	명사
リテラシー	リテラシー	리터러시, 활용 능력	명사
ロードマップ	ロードマップ	로드맵, 실행 계획	명사
ろくに	ろくに	제대로, 변변히	부사
ロジスティクス	ロジスティクス	물류, 병참	명사
わざと	わざと	일부러, 고의로	부사
わずらわしい	わずらわしい	번잡하다, 귀찮다	い형용사
わなわな	わなわな	부들부들, 바들바들 (공포·분노로 떨다)	부사
わりに	わりに	의외로, 비교적	부사
一世風靡	いっせいふうび	일세풍미, 한 시대를 풍미함	표현
一刀両断	いっとうりょうだん	일도양단	명사・사자성어
一向に	いっこうに	전혀, 조금도	부사
一喜一憂	いっきいちゆう	일희일비, 기쁨과 근심이 번갈아 옴	표현
一変する	いっぺんする	일변하다, 완전히 바뀌다	동사
一寸先は闇	いっすんさきはやみ	한 치 앞은 어둠, 미래는 알 수 없다	표현
一律	いちりつ	일률, 똑같이	名詞
一律に	いちりつに	일률적으로, 일괄적으로	부사
一念発起	いちねんほっき	일념발기, 굳게 결심하고 일어섬	표현
一挙に	いっきょに	한꺼번에, 단번에	부사
一期一会	いちごいちえ	일기일회, 일생에 한 번뿐인 만남	표현
一概に	いちがいに	일률적으로, 한마디로	부사
一段と	いちだんと	한층, 더욱	부사
一環	いっかん	일환	명사
一目瞭然	いちもくりょうぜん	일목요연, 한눈에 분명함	표현
一瞬	いっしゅん	일순간	명사
一石二鳥	いっせきにちょう	일석이조	표현
一端	いったん	일단, 한쪽 끝	명사
一網打尽	いちもうだじん	일망타진, 한꺼번에 모두 잡음	표현
一肌脱ぐ	ひとはだぬぐ	한 번 힘써 돕다, 적극적으로 협력하다	표현
一蓮托生	いちれんたくしょう	일련탁생, 운명을 함께함, 공동 운명체	표현
一見識	いちけんしき	일가견, 독자적인 견해나 의견	표현
一触即発	いっしょくそくはつ	일촉즉발, 건드리기만 해도 폭발할 위험한 상황	표현
一言一行	いちごんいっこう	일언일행, 하나하나의 말과 행동	표현
一貫性	いっかんせい	일관성	명사
一連	いちれん	일련	명사
一進一退	いっしんいったい	일진일퇴, 좋아졌다 나빠졌다 반복함	표현
一長一短	いっちょういったん	일장일단, 좋은 점도 있고 나쁜 점도 있음	표현
七つの子	ななつのこ	칠 개의 새끼, 까마귀를 노래한 동요 관련 표현(예: 애정)	표현
七転び八起き	ななころびやおき	칠전팔기, 몇 번 쓰러져도 다시 일어남	표현
七転八倒	しちてんばっとう	칠전팔도, 몹시 고통스러워 몸부림침	표현
七転八起	しちてんはっき	칠전팔기, 여러 번 넘어져도 다시 일어남	표현
三人寄れば文殊の知恵	さんにんよればもんじゅのちえ	세 사람이 모이면 문수보살의 지혜, 세 명이 모이면 좋은 지혜가 나온다	표현
三者三様	さんしゃさんよう	삼자삼양, 세 사람이 각각 다른 방식을 취함	표현
上乗せ	うわのせ	추가, 가산, 웃돈	복합어
上告	じょうこく	상고	명사
上場する	じょうじょうする	상장하다, 주식을 상장하다	동사
上場廃止する	じょうじょうはいしする	상장 폐지하다	동사
上限	じょうげん	상한	명사
下心	したごころ	속마음, 딴 마음	名詞
下限	かげん	하한	명사
不仲	ふなか	사이가 나쁨	명사
不信感	ふしんかん	불신감	명사
不可侵な	ふかしんな	침범할 수 없는, 불가침의	な형용사
不可欠	ふかけつ	불가결하다, 필수적이다	な형용사
不安感	ふあんかん	불안감	명사
不届き	ふとどき	괘씸함, 무례함	형용사(な)
不当	ふとう	부당	명사
不惜身命	ふしゃくしんみょう	불석신명, 목숨을 아끼지 않고 헌신함	표현
不意	ふい	갑작스러움, 불시	명사
不憫	ふびん	가엾음, 딱함	형용사(な)
不手際	ふてぎわ	서투름, 실수	名詞
不撓不屈	ふとうふくつ	불요불굴, 어떤 어려움에도 굴하지 않음	표현
不服	ふふく	불복, 불만	명사
不条理な	ふじょうり	불합리하다, 부조리하다	な형용사
不毛な	ふもう	불모의, 결실 없는	な형용사
不況	ふきょう	불황	명사
不穏な	ふおん	불온하다, 불안하다	な형용사
不誠実	ふせいじつ	불성실함	명사
不起訴	ふきそ	불기소	명사
不遜な	ふそんな	오만하다, 건방지다, 무례하다	な형용사
与党	よとう	여당	명사
世界観	せかいかん	세계관	명사
世知辛い	せちがらい	세상살이가 팍팍하다, 각박하다	い형용사
世紀	せいき	세기	명사
世論	よろん	여론	명사
世論調査	よろんちょうさ	여론 조사	명사
世間	せけん	세상, 세간	명사
世間体	せけんてい	체면, 남의 시선	명사
並列処理	へいれつしょり	병렬 처리	명사
中世	ちゅうせい	중세	명사
中枢	ちゅうすう	중추	명사
主導する	しゅどうする	주도하다	동사
主張	しゅちょう	주장	명사
主権	しゅけん	주권	명사
主観	しゅかん	주관	명사
乏しい	とぼしい	부족하다, 빈약하다	い형용사
乖離	かいり	괴리	명사
乖離する	かいりする	괴리하다, 멀어지다	동사
乗り出す	のりだす	진출하다, 나서다	동사
乗り切る	のりきる	극복하다, 견뎌내다	동사
乗り越える	のりこえる	극복하다, 넘어서다	동사
乗り込む	のりこむ	타고 들어가다, 진입하다	동사
乱す	みだす	어지럽히다, 흐트러뜨리다 (타동사)	동사
乱れる	みだれる	흐트러지다, 어지러워지다 (자동사)	동사
予め	あらかじめ	미리, 사전에	부사
予後	よご	예후	명사
争議	そうぎ	쟁의(노사 분쟁)	명사
二の足を踏む	にのあしをふむ	망설이다, 주저하다	표현
二人三脚	ににんさんきゃく	이인삼각, 두 사람이 협력하여 일을 진행함	표현
二兎を追う者は一兎をも得ず	にとをおうものはいっとをもえず	두 마리 토끼를 쫓는 자는 한 마리도 잡지 못한다	표현
二律背反	にりつはいはん	이율배반, 두 명제가 서로 모순되어 양립 불가	표현
互換	ごかん	호환	명사
互換性	ごかんせい	호환성	명사
