台頭する	たいとうする	대두하다, 부상하다	동사
叱責する	しっせきする	질책하다, 꾸짖다	동사
史観	しかん	사관, 역사 관점	명사
史跡	しせき	사적, 유적	명사
右往左往	うおうさおう	우왕좌왕, 갈피를 못 잡고 허둥댐	표현
司法	しほう	사법	명사
合併する	がっぺいする	합병하다	동사
合併症	がっぺいしょう	합병증	명사
合意	ごうい	합의	명사
合意する	ごういする	합의하다	동사
合成	ごうせい	합성	명사
合理主義	ごうりしゅぎ	합리주의	명사
同化	どうか	동화	명사
同情	どうじょう	동정	명사
同病相憐れむ	どうびょうあいあわれむ	같은 병자끼리 서로 불쌍히 여긴다, 동병상련	표현
同盟	どうめい	동맹	명사
同調する	どうちょうする	동조하다, 맞장구치다	동사
名実共に	めいじつともに	명실공히, 이름과 실질이 모두 갖춰짐	표현
名実相伴う	めいじつあいともなう	명실상부하다, 이름과 실질이 함께 따르다	표현
名残	なごり	자취, 여운	명사
名残惜しい	なごりおしい	아쉽다, 섭섭하다	형용사(い)
名目	めいもく	명목	명사
名高い	なだかい	유명하다, 이름 높다	형용사(い)
向き合う	むきあう	마주하다, 서로 마주보다	동사
向き合わせる	むきあわせる	마주 보게 하다, 대면시키다	동사
向上する	こうじょうする	향상하다	동사
吟味する	ぎんみする	음미하다, 꼼꼼히 검토하다	동사
否が応でも	いやがおうでも	싫든 좋든, 어쩔 수 없이	부사
否決する	ひけつする	부결하다	동사
含意	がんい	함의	명사
吸い寄せる	すいよせる	끌어당기다, 흡인하다	동사
吸い込まれる	すいこまれる	빨려 들어가다, 흡수되다	동사
吸収	きゅうしゅう	흡수	명사
吹聴する	ふいちょうする	떠벌리다, 떠들며 퍼뜨리다	동사
呈する	ていする	나타내다, 제시하다	동사
呉越同舟	ごえつどうしゅう	오월동주, 적대 관계에 있는 자들이 같은 처지가 됨	표현
告げる	つげる	알리다, 고하다	동사
告発する	こくはつする	고발하다	동사
告知	こくち	고지, 통보	명사
告訴	こくそ	고소	명사
告訴する	こくそする	고소하다	동사
呟く	つぶやく	중얼거리다, 혼잣말하다	동사
周到	しゅうとう	주도면밀	형용사(な)
周旋する	しゅうせんする	주선하다, 중간에서 도움을 주다	동사
周知	しゅうち	주지, 널리 알림	명사
周知する	しゅうちする	주지하다, 널리 알리다	동사
周縁	しゅうえん	주연, 주변부	명사
味覚	みかく	미각	명사
呼びかける	よびかける	호소하다, 호소하며 부르다	동사
呼吸	こきゅう	호흡	명사
命令する	めいれいする	명령하다	동사
命題	めいだい	명제	명사
和む	なごむ	누그러지다, 편안해지다	동사
和らげる	やわらげる	부드럽게 하다, 완화하다	동사
和歌	わか	와카(일본 전통 시)	명사
和睦	わぼく	화목	명사
和衷協同	わちゅうきょうどう	화충협동, 마음을 합쳐 협력함	표현
和解	わかい	화해	명사
和解する	わかいする	화해하다	동사
和魂洋才	わこんようさい	화혼양재, 일본 정신에 서양 기술을 결합함	표현
哀愁	あいしゅう	애수, 슬픈 정서	명사
哀愁漂う	あいしゅうただよう	애수가 감돈다, 쓸쓸한 분위기다	な형용사
哀願する	あいがんする	애원하다	동사
品性	ひんせい	품성	명사
品格	ひんかく	품격	명사
哲学	てつがく	철학	명사
唆す	そそのかす	부추기다	동사
唐突な	とうとつ	갑작스럽다, 뜬금없다	な형용사
唯物論	ゆいぶつろん	유물론	명사
唱える	となえる	주창하다, 외치다	동사
唾液	だえき	타액, 침	명사
商業地	しょうぎょうち	상업지	명사
問いかける	といかける	질문을 건네다, 묻다	동사
問いただす	といただす	추궁하다, 따져 묻다	동사
問い合わせ	といあわせ	문의, 조회	복합어
啓発	けいはつ	계발, 계몽	명사
啓発する	けいはつする	계발하다, 인식을 높이다	동사
啓示	けいじ	계시	명사
啓蒙	けいもう	계몽	명사
啓蒙する	けいもうする	계몽하다	동사
善後策	ぜんごさく	사후 대책	명사
喉から手が出る	のどからてがでる	목구멍에서 손이 나오다, 몹시 탐나다	표현
喉元過ぎれば熱さを忘れる	のどもとすぎればあつさをわすれる	목을 넘기면 뜨거움을 잊는다, 어려움이 지나면 금방 잊는다	표현
喚く	わめく	고함치다, 떠들다	동사
喚起	かんき	환기(주의 등을 불러일으킴)	명사
喚起する	かんきする	환기하다, 불러일으키다	동사
喜ばしい	よろこばしい	기쁘다, 경사스럽다	형용사(い)
喜怒哀楽	きどあいらく	희로애락, 기쁨·분노·슬픔·즐거움	표현
喪失感	そうしつかん	상실감	명사
嗅ぎ取る	かぎとる	냄새로 알아채다, 감지하다	동사
嗅覚	きゅうかく	후각	명사
嗜む	たしなむ	즐기다, 소양이 있다	동사
嗜好	しこう	기호, 취향	명사
嘆かわしい	なげかわしい	한탄스럽다, 개탄스럽다	い형용사
嘆く	なげく	한탄하다, 탄식하다	동사
嘆じる	たんじる	감탄하다, 한탄하다	동사
嘆息する	たんそくする	탄식하다	동사
嘆願する	たんがんする	탄원하다, 간청하다	동사
嘘くさい	うそくさい	거짓말 같다, 믿기지 않다	い형용사
嘱託する	しょくたくする	촉탁하다, 업무를 의뢰하다	동사
嘲る	あざける	비웃다, 조롱하다	동사
嘲笑する	ちょうしょうする	비웃다, 조소하다	동사
噴火	ふんか	분화(화산)	명사
器量	きりょう	기량, 그릇	명사
嚆矢	こうし	효시, 시초	名詞
囁く	ささやく	속삭이다, 귀엣말하다	동사
四苦八苦	しくはっく	사고팔고, 몹시 애를 씀, 고생함	표현
四面楚歌	しめんそか	사면초가, 사방이 적으로 둘러싸인 고립 상태	표현
因子	いんし	인자, 요인	명사
因循	いんじゅん	인순, 구태의연함	명사
因果	いんが	인과, 인과응보	명사
因果応報	いんがおうほう	인과응보, 선악의 행위는 반드시 그에 맞는 결과가 옴	표현
因習	いんしゅう	인습	명사
困惑する	こんわくする	곤혹하다, 난처해하다	동사
図々しい	ずうずうしい	뻔뻔하다, 염치없다	い형용사
固まる	かたまる	굳어지다, 확고해지다 (자동사)	동사
固める	かためる	굳히다, 확고히 하다 (타동사)	동사
固執	こしつ	고집	명사
固執する	こしつする	고집하다, 집착하다	동사
固定する	こていする	고정하다	동사
固定観念	こていかんねん	고정관념	명사
国会	こっかい	국회	명사
土壇場	どたんば	막판, 위기 상황	명사
土壌	どじょう	토양	명사
土着	どちゃく	토착	명사
圧力	あつりょく	압력	명사
在日	ざいにち	재일(외국인)	명사
地下水	ちかすい	지하수	명사
地価	ちか	지가(땅값)	명사
地方	ちほう	지방	명사
地殻	ちかく	지각	명사
均衡	きんこう	균형	명사
埋もれる	うもれる	묻히다, 파묻히다	동사
執拗い	しつこい	집요하다, 끈질기다	い형용사
執拗な	しつよう	집요하다, 끈질기다	な형용사
執着	しゅうちゃく	집착	명사
執着する	しゅうちゃくする	집착하다	동사
執行	しっこう	집행	명사
執行する	しっこうする	집행하다	동사
培う	つちかう	기르다, 배양하다	동사
基準値	きじゅんち	기준값	명사
基盤	きばん	기반	명사
堆積	たいせき	퇴적	명사
報いる	むくいる	보답하다	동사
報復	ほうふく	보복	명사
報道	ほうどう	보도	명사
報道機関	ほうどうきかん	보도 기관	명사
報酬	ほうしゅう	보수, 사례금	명사
塵も積もれば山となる	ちりもつもればやまとなる	티끌 모아 태산	표현
境界	きょうかい	경계	명사
境遇	きょうぐう	처지, 경우	명사
増大する	ぞうだいする	증대하다	동사
増資する	ぞうしする	증자하다, 자본을 늘리다	동사
増進する	ぞうしんする	증진하다	동사
壮大	そうだい	장대하다, 웅장하다	な형용사
変容する	へんようする	변용하다, 모습이 바뀌다	동사
変貌する	へんぼうする	변모하다, 모습이 크게 바뀌다	동사
変遷	へんせん	변천	명사
変遷する	へんせんする	변천하다, 변해 가다	동사
変革	へんかく	변혁	명사
変革する	へんかくする	변혁하다	동사
外交	がいこう	외교	명사
外向的な	がいこうてき	외향적이다	な형용사
多大	ただい	다대, 막대함	형용사(な)
多大な	ただいな	막대하다, 매우 크다	な형용사
多岐な	たきな	다방면의, 다양하다	な형용사
多様する	たようする	다양하게 하다	동사
多様性	たようせい	다양성	명사
大いに	おおいに	크게, 매우	부사
大げさに	おおげさに	과장되게, 야단스럽게	부사
大器晩成	たいきばんせい	대기만성, 큰 인물은 늦게 이루어짐	표현
大局的な	たいきょくてき	대국적이다, 전체를 보는	な형용사
大山鳴動	たいざんめいどう	태산명동, 큰 소란이 있었지만 결과는 보잘것없음	표현
大幅	おおはば	대폭	명사
大抵	たいてい	대개, 대부분, 보통	부사
大気	たいき	대기	명사
大気汚染	たいきおせん	대기 오염	명사
大胆な	だいたん	대담하다	な형용사
大臣	だいじん	장관	명사
大袈裟	おおげさ	과장됨, 엄살스러움	形容動詞
大雑把	おおざっぱ	대충, 대범함	명사
大雑把な	おおざっぱ	대충이다, 허술하다	な형용사
天下無双	てんかむそう	천하무쌍, 세상에 둘도 없는	표현
天狗になる	てんぐになる	으스대다, 잘난 체하다	표현
天衣無縫	てんいむほう	천의무봉, 꾸밈없이 자연스럽고 완벽함	표현
失効	しっこう	실효(효력을 잃음)	명사
失念	しつねん	망각(깜빡 잊음, 격식어)	명사
失敗は成功のもと	しっぱいはせいこうのもと	실패는 성공의 어머니	표현
失業	しつぎょう	실업	명사
奇抜な	きばつな	기발하다, 특이하다, 엉뚱하다	な형용사
奔放	ほんぽう	자유분방	형용동사
奔放な	ほんぽう	방종하다, 자유분방하다	な형용사
契約	けいやく	계약	명사
奥ゆかしい	おくゆかしい	심오하다, 품위 있다	い형용사
奥地	おくち	오지, 오지 지역	명사
奥深い	おくぶかい	심오하다, 깊이가 있다	형용사(い)
奥行き	おくゆき	안쪽 깊이, 깊이	명사
